user_id,city,age,gender,membership_level,registration_date,phone_number,last_login_date,user_source,remarks
1075,南昌,41.0,female,黄金,2023-08-04,161881193899,2026-04-02,直接访问,
1076,南昌,31.0,male,普通,2023-05-08,144361317985,2026-04-03,自然搜索,
1077,南昌,61.0,female,普通,2024-04-22,182399812743,2026-03-27,广告,备注100
1078,深圳,35.0,male,黄金,2024-07-20,187212360186,2026-02-26,分享链接,
1079,南昌,53.0,male,普通,2025-03-29,168685909645,2026-02-27,,
1080,南昌,65.0,male,普通,2024-05-05,135668113397,2026-03-09,直接访问,
1081,南昌,32.0,male,普通,2024-10-14,136983063236,2026-02-07,自然搜索,
1082,深圳,28.0,female,铂金,2026.13.01,153094765118,2026-04-01,分享链接,
1083,深圳,49.0,male,普通,2024-11-20,135908261103,2026-03-16,,
1084,南昌,,male,黄金,2024-01-29,166533861941,2026-02-24,,
1085,南昌,32.0,female,黄金,2024-03-15,177346334889,2026-03-21,分享链接,
1086,深圳,57.0,male,黄金,2024-06-19,154928550743,2026-02-11,自然搜索,
1087,深圳,48.0,male,普通,2024-01-30,168176504718,2026-04-05,自然搜索,
1088,深圳,53.0,female,普通,2023-06-16,157679899470,2026-03-30,直接访问,
1089,南昌,45.0,male,黄金,2024-08-29,175715675665,,分享链接,
1090,深圳,61.0,female,普通,2024-09-09,153969850450,2026-02-14,直接访问,
1091,南昌,37.0,female,黄金,2023-04-18,151714025038,2026-02-19,直接访问,
1092,深圳,37.0,male,黄金,2023-08-29,185806358530,2026-03-31,自然搜索,
1093,南昌,54.0,female,黄金,,185527758670,2026-03-12,分享链接,
1094,南昌,31.0,female,普通,2024-03-16,144181233576,2026-02-19,自然搜索,
1095,南昌,37.0,female,黄金,2024-11-18,158850898977,2026-03-05,分享链接,
1096,南昌,50.0,male,黄金,2024-07-21,178376768740,2026-03-27,自然搜索,备注62
1097,深圳,56.0,male,普通,2023-06-09,167000940656,2026-03-04,广告,
1098,深圳,51.0,female,普通,2024-09-13,156600047091,2026-02-17,广告,备注75
1099,深圳,22.0,female,铂金,2024-05-16,158466144776,2026-03-04,直接访问,
1100,深圳,64.0,female,黄金,2024-11-07,138001380000,2026-03-13,直接访问,
1101,深圳,-5.0,male,黄金,2025-02-30,157405473986,2026-03-27,自然搜索,
1102,南昌,52.0,male,普通,2023-08-11,176852474420,2026-02-26,分享链接,
1103,,61.0,male,普通,2025-01-12,174664774131,2026-02-06,分享链接,
1104,南昌,50.0,female,铂金,2025-01-16,189885217895,2026-02-25,,
1105,深圳,61.0,male,铂金,2024-04-02,185167592383,2026-03-30,,
1106,南昌,63.0,male,铂金,2024-03-08,168242195973,2026-02-10,自然搜索,备注95
1107,南昌,,female,普通,2024-02-20,151553015303,2026-03-17,分享链接,
1108,南昌,24.0,female,普通,2023-12-26,157345418299,2026-03-10,,备注77
1109,南昌,,male,铂金,,177669100822,2026-03-28,自然搜索,
1110,南昌,23.0,female,黄金,2023-07-13,139083479100,2026-03-22,广告,
1111,深圳,26.0,female,,2025-02-18,188485972438,2026-03-29,广告,
1112,深圳,63.0,female,普通,2023-04-14,163606048022,2026-03-10,分享链接,备注62
1113,深圳,56.0,male,普通,2023-08-17,174430165562,2026-03-01,直接访问,
1114,深圳,42.0,male,普通,2024-11-26,167011386047,2026-03-19,直接访问,备注11
1115,南昌,19.0,male,黄金,2024-05-11,175944191479,2026-03-13,广告,
1116,南昌,23.0,female,黄金,2024-08-23,161084886865,2026-02-22,广告,
1117,南昌,28.0,male,铂金,2024-08-26,132688568467,2026-02-24,直接访问,
1118,深圳,53.0,female,普通,2024-11-07,142175559289,2026-03-02,直接访问,备注12
1119,南昌,36.0,female,铂金,2024-12-04,180997645349,2026-02-14,分享链接,
1120,深圳,25.0,female,普通,,143582016301,2026-03-16,,
1121,南昌,27.0,female,黄金,2023-08-01,165098460180,2026-02-14,广告,
1122,南昌,,male,普通,2024-02-22,189554460539,2026-03-11,自然搜索,
1123,深圳,43.0,male,普通,2023-04-24,166119285672,2026-03-13,自然搜索,
1124,深圳,64.0,male,黄金,2024-05-14,140626439567,2026-03-19,分享链接,
1125,,19.0,female,黄金,2024-12-25,160551294414,2026-03-26,分享链接,
1126,深圳,29.0,male,黄金,2024-01-12,179590705549,2026-02-14,广告,
1127,深圳,60.0,female,黄金,2025-04-04,169076341535,2026-03-07,自然搜索,备注85
1128,,39.0,female,普通,2024-08-03,172487225578,2026-03-20,自然搜索,
1129,深圳,43.0,female,黄金,2024-11-09,152809579475,2026-03-30,直接访问,
1130,深圳,25.0,female,普通,2023-06-23,123456,2026-03-20,直接访问,备注57
1131,南昌,49.0,female,黄金,2024-11-30,166508374560,2026-04-04,广告,
1132,南昌,,male,普通,2024-03-10,147907869285,2026-03-30,直接访问,备注20
1133,深圳,33.0,female,黄金,2024-01-24,186589607072,2026-03-02,广告,
1134,南昌,40.0,male,普通,2024-05-24,169366357967,2026-02-08,自然搜索,备注35
1135,南昌,60.0,,,2024-03-30,153826082526,2026-02-18,直接访问,备注34
1136,南昌,50.0,female,普通,2024-11-26,140142526119,2026-02-23,,
1137,深圳,37.0,female,普通,2024-03-21,173544118185,2026-03-12,直接访问,
1138,深圳,31.0,male,普通,2023-10-29,179471462201,2026-03-03,广告,
1139,南昌,25.0,male,铂金,2024/13/01,155477090676,2026-03-02,广告,
1140,深圳,200.0,male,普通,2024-06-22,155804186930,2026-02-12,广告,
1141,深圳,34.0,female,普通,2023-05-06,131649097034,2026-02-12,自然搜索,
1142,南昌,22.0,female,普通,2023-08-22,159421531936,2026-02-15,分享链接,备注52
1143,南昌,45.0,male,普通,2025-03-27,168335838439,2026-04-05,直接访问,
1144,深圳,48.0,female,普通,2025-03-11,149012833195,2026-02-24,,
1145,南昌,39.0,female,铂金,2025-03-10,162709412460,2026-03-11,分享链接,
1146,深圳,46.0,female,普通,2023-12-18,133064345973,2026-02-24,直接访问,
1147,,34.0,female,黄金,2023-11-12,185510484809,2026-02-09,直接访问,
1148,南昌,40.0,female,普通,2023-08-18,167476111079,2026-03-17,直接访问,
1149,深圳,47.0,female,普通,2024-04-26,131390984685,2026-04-05,直接访问,
1150,南昌,59.0,female,,2023-09-23,185777795703,2026-02-07,直接访问,
1151,深圳,65.0,female,,2024-01-14,137289622068,2026-02-23,广告,
1152,南昌,33.0,male,普通,2025-03-14,186069430695,2026-03-24,分享链接,
1153,深圳,56.0,male,普通,2024-03-11,163854875311,2026-02-24,,
1154,深圳,37.0,male,铂金,2024-11-22,160868878602,,,备注22
1155,南昌,20.0,male,黄金,2024-02-07,179928798728,2026-02-12,自然搜索,
1156,深圳,44.0,male,黄金,2024-01-25,,2026-03-25,,
1157,,150.0,male,普通,2025-03-16,175017545416,2026-03-05,,
1158,南昌,,female,黄金,2024-12-27,173974420360,2026-02-06,分享链接,
1159,南昌,54.0,female,普通,2023-04-13,180145792326,2026-03-19,,
1160,深圳,150.0,male,普通,2023-05-22,152192018285,2026-03-22,广告,备注58
1161,深圳,30.0,female,普通,2023-06-30,181116397149,2026-04-04,直接访问,
1162,深圳,25.0,female,普通,2023-08-19,152918831249,2026-02-14,直接访问,
1163,深圳,47.0,female,黄金,2024-05-30,161296571564,2026-03-03,自然搜索,备注79
1164,南昌,32.0,male,普通,2025-02-14,166409165737,2026-03-18,广告,
1165,南昌,34.0,male,黄金,2025-01-10,183015273117,2026-03-25,直接访问,
1166,深圳,39.0,male,黄金,2023-07-21,151984742298,2026-02-11,分享链接,
1167,深圳,23.0,male,普通,2024-10-21,179365003299,,自然搜索,
1168,深圳,47.0,female,普通,2023-04-15,133423169792,2026-02-17,自然搜索,
1169,深圳,35.0,male,普通,2023-08-14,,2026-03-23,,备注89
1170,深圳,32.0,male,黄金,2024-07-28,,2026-03-19,分享链接,
1171,南昌,,female,黄金,2024-07-21,,2026-03-13,广告,
1172,南昌,40.0,male,普通,2025-03-08,152587094042,2026-02-23,分享链接,备注51
1173,南昌,28.0,female,普通,2025-03-01,134913505349,2026-02-05,自然搜索,
1174,南昌,49.0,female,铂金,2024-08-13,171246306162,2026-04-01,,
1175,深圳,26.0,,普通,2024-06-14,165685697714,2026-03-23,直接访问,
1176,南昌,55.0,,,2024-02-04,176392788881,2026-03-23,自然搜索,
1177,深圳,42.0,male,普通,2025-01-06,189690509656,2026-03-02,广告,
1178,南昌,0.0,male,黄金,2023-05-23,139373564078,2026-02-18,自然搜索,备注29
1179,,46.0,female,普通,2024-09-09,146674906688,2026-03-08,分享链接,
1180,深圳,23.0,female,普通,2024-02-20,189180739200,2026-03-03,分享链接,
1181,南昌,48.0,female,普通,2023-05-03,180261548720,2026-03-27,分享链接,
1182,深圳,36.0,male,铂金,2023-11-04,172998397673,2026-03-06,广告,
1183,南昌,150.0,male,普通,2024/13/01,169493074179,2026-02-23,直接访问,
1184,深圳,57.0,male,普通,2024-04-27,170600223023,2026-03-18,自然搜索,
1185,深圳,24.0,male,普通,2024-12-23,140805166608,2026-02-10,广告,
1186,深圳,49.0,male,普通,2024-11-14,183844420224,2026-03-27,分享链接,
1187,南昌,33.0,male,普通,2024-12-15,abcdefg,2026-03-12,,备注34
1188,南昌,44.0,,普通,2023-11-10,183199256924,2026-03-10,,
1189,深圳,,female,普通,2024-12-14,165140513251,2026-02-27,自然搜索,
1190,深圳,54.0,male,铂金,2023-11-08,131314564572,2026-03-27,直接访问,
1191,深圳,47.0,male,黄金,2023-07-13,163709339136,2026-02-25,分享链接,
1192,深圳,22.0,,普通,2024-04-12,171805763101,,,
1193,深圳,24.0,male,普通,2024-01-11,159948698948,2026-04-01,直接访问,
1194,深圳,19.0,female,普通,2024-08-22,188493307811,2026-04-01,直接访问,
1195,深圳,20.0,male,普通,2024-04-06,158433384965,2026-03-26,广告,
1196,南昌,64.0,male,黄金,2023-04-26,154653619773,2026-03-07,广告,备注39
1197,南昌,49.0,male,普通,2024-04-14,151392768714,2026-02-05,广告,
1198,南昌,48.0,female,普通,2026.13.01,185357921162,2026-03-11,,
1199,深圳,43.0,male,普通,,170557039342,2026-02-11,自然搜索,
1200,深圳,55.0,female,黄金,2025-03-13,133001101561,2026-02-10,,
1201,深圳,65.0,male,普通,2023-09-15,142846990867,2026-02-21,广告,
1202,深圳,49.0,female,普通,2024-03-31,134922188220,2026-02-16,自然搜索,
1203,深圳,42.0,male,普通,2023-05-01,157835991676,2026-02-11,广告,
1204,南昌,64.0,male,普通,2023-06-26,188126937949,2026-02-28,分享链接,备注22
1205,深圳,57.0,female,黄金,2023-07-02,164681114330,2026-04-04,,
1206,,48.0,female,普通,2025-02-08,174278790259,2026-03-27,自然搜索,
1207,深圳,47.0,female,黄金,2024-08-28,149180295599,2026-03-05,直接访问,
1208,南昌,40.0,female,普通,2024-07-20,135117367038,2026-03-14,直接访问,备注60
1209,南昌,41.0,female,普通,2023-09-28,,2026-03-21,自然搜索,
1210,南昌,28.0,male,普通,2024-12-14,,2026-02-19,,
1211,深圳,45.0,female,普通,2025-02-30,,2026-02-10,自然搜索,
1212,深圳,61.0,male,黄金,2024-02-26,176555100510,2026-02-25,分享链接,
1213,南昌,29.0,male,,invalid_date,132283034243,2026-03-15,广告,
1214,南昌,53.0,,黄金,2024-01-30,169687403304,2026-02-06,分享链接,
1215,,43.0,female,金卡,2023-09-19,,2026-02-23,自然搜索,
1216,深圳,28.0,male,普通,2024/13/01,156996131525,2026-02-20,广告,
1217,南昌,53.0,female,黄金,2025-02-07,149762539501,2026-02-06,分享链接,
1218,深圳,45.0,female,普通,2024-08-23,164903045880,2026-02-27,直接访问,
1219,南昌,37.0,male,铂金,2024-05-05,172592055967,2026-03-05,,
1220,南昌,46.0,male,金卡,2024-11-11,179116089589,2026-04-03,自然搜索,备注85
1221,南昌,31.0,female,,2023-12-24,138898993074,2026-03-30,自然搜索,
1222,深圳,56.0,male,铂金,2024-08-24,177885285898,2026-02-23,自然搜索,
1223,南昌,47.0,male,,2023-06-16,,2026-02-27,分享链接,
1224,深圳,38.0,female,普通,2023-12-31,140626543475,2026-03-30,直接访问,
1225,深圳,55.0,male,普通,2023-09-03,168965857837,2026-02-22,,
1226,深圳,31.0,male,铂金,2023-06-09,183776135007,2026-03-23,直接访问,
1227,南昌,50.0,male,普通,2024-11-24,179023126532,2026-03-16,分享链接,备注37
1228,南昌,62.0,male,普通,2024-01-28,132935555702,,直接访问,
1229,南昌,37.0,female,黄金,2024-10-25,189912706507,2026-03-30,广告,
1230,南昌,58.0,,普通,2023-05-20,,2026-03-13,分享链接,备注44
1231,南昌,44.0,female,普通,2023-05-19,144276399046,,,
1232,南昌,42.0,male,普通,,133975506179,,直接访问,
1233,深圳,29.0,,黄金,2023-12-25,140162183339,2026-02-10,自然搜索,
1234,深圳,57.0,male,普通,2024-02-04,,2026-03-01,广告,备注66
1235,深圳,35.0,male,黄金,2023-10-06,187820632280,2026-03-26,直接访问,备注71
1236,深圳,63.0,female,黄金,,182064724525,2026-03-08,,
1237,深圳,52.0,female,金卡,2023-12-24,157129889728,2026-03-11,,
1238,南昌,61.0,female,普通,2025-02-30,163605668803,2026-02-11,直接访问,
1239,深圳,27.0,male,黄金,2024-11-21,153416019919,2026-03-20,,
1240,南昌,62.0,female,黄金,2023-12-15,133740433689,2026-03-08,,
1241,深圳,60.0,male,铂金,,136785020502,2026-03-18,,
1242,南昌,57.0,male,SVIP,2024-03-29,160475396597,2026-03-20,广告,
1243,深圳,28.0,male,普通,2024-06-12,,2026-02-21,分享链接,
1244,南昌,57.0,female,黄金,2023-05-04,137608557174,2026-04-03,分享链接,
1245,深圳,23.0,male,普通,2024-02-21,173574450999,2026-03-23,广告,
1246,深圳,46.0,male,普通,2023-04-20,185184668985,2026-02-12,广告,
1247,深圳,60.0,female,普通,2023-10-10,,2026-02-08,广告,
1248,深圳,57.0,female,普通,2023-09-25,163781921474,2026-03-02,分享链接,
1249,深圳,33.0,male,普通,2024-10-04,159275804529,2026-03-25,直接访问,
1250,深圳,50.0,female,普通,2024-06-10,186741340192,2026-02-27,广告,
1251,南昌,56.0,female,铂金,2024-07-23,168012484479,2026-02-18,分享链接,
1252,南昌,44.0,female,普通,2025-02-02,131659480531,2026-03-28,广告,
1253,南昌,31.0,male,铂金,2025-01-27,140447563112,2026-03-23,,
1254,南昌,49.0,male,普通,2024-04-16,162663565418,2026-03-26,,
1255,南昌,,female,普通,2023-07-18,175984288284,2026-04-03,分享链接,
1256,南昌,28.0,female,黄金,2024-10-25,157686427786,2026-03-02,分享链接,
1257,深圳,19.0,male,,2024-07-05,177062833455,2026-03-15,直接访问,
1258,南昌,46.0,male,,2024-04-06,133273228570,2026-03-26,分享链接,
1259,南昌,39.0,female,黄金,2023-08-23,159041167881,2026-02-27,直接访问,
1260,深圳,47.0,female,铂金,2024-06-06,172467332291,2026-03-26,分享链接,
1261,深圳,46.0,,普通,2024-07-12,167426407608,2026-03-23,自然搜索,
1262,南昌,33.0,male,普通,2024-03-18,152689058108,2026-03-29,分享链接,备注27
1263,南昌,47.0,,普通,2025-01-24,153969579457,2026-03-15,,
1264,南昌,38.0,male,普通,2024-01-09,186418395252,2026-02-22,分享链接,
1265,深圳,51.0,male,普通,2025-01-28,135457445203,,广告,
1266,深圳,19.0,male,普通,2024-08-02,180244029363,2026-02-11,自然搜索,
1267,南昌,20.0,male,普通,2025-03-10,168412325460,2026-02-07,,
1268,南昌,37.0,male,普通,2024-08-30,157276861273,2026-03-28,自然搜索,
1269,南昌,62.0,male,普通,2023-09-11,,2026-02-26,自然搜索,
1270,南昌,61.0,female,普通,2023-08-11,,2026-02-22,广告,
1271,南昌,27.0,female,黄金,2023-04-09,188710389191,2026-02-14,直接访问,
1272,南昌,64.0,male,SVIP,2023-08-09,123-4567-8901,2026-02-07,,
1273,南昌,49.0,male,黄金,2024-03-16,155037811057,2026-04-04,广告,
1274,深圳,31.0,female,普通,2024-02-19,155693233700,2026-02-17,分享链接,
1275,,200.0,male,普通,2024-08-28,181658744888,2026-02-08,广告,
1276,南昌,49.0,female,黄金,2024-04-26,185139196034,2026-03-26,广告,
1277,南昌,49.0,male,普通,2026.13.01,158584664867,2026-03-19,自然搜索,
1278,南昌,43.0,female,黄金,2025-02-27,149081144157,2026-03-29,分享链接,
1279,南昌,,male,普通,2025-02-30,163926055546,2026-02-06,分享链接,
1280,南昌,34.0,male,普通,,147545956600,2026-04-05,自然搜索,
1281,南昌,27.0,female,普通,2024-12-26,179736838509,2026-02-21,直接访问,
1282,南昌,63.0,male,铂金,2025-01-25,180403484843,2026-03-06,直接访问,
1283,南昌,54.0,female,普通,2024-04-08,154695421756,2026-03-15,广告,
1284,南昌,65.0,male,普通,2023-05-29,150923516383,2026-03-09,分享链接,备注66
1285,南昌,61.0,male,普通,2024-11-29,170576130494,2026-03-31,分享链接,
1286,南昌,40.0,male,普通,2023-04-07,161981302656,2026-03-07,直接访问,
1287,南昌,64.0,female,黄金,2025-01-22,161911611464,2026-02-19,自然搜索,备注75
1288,南昌,,female,普通,2023-11-22,179885237748,2026-02-18,直接访问,
1289,南昌,39.0,female,普通,2023-09-16,140267990966,2026-04-04,广告,
1290,南昌,31.0,female,普通,2023-10-12,175003709070,2026-03-05,,
1291,深圳,63.0,male,普通,2025-03-02,162348492674,2026-02-09,直接访问,备注23
1292,深圳,,female,普通,2024-11-21,173419828179,2026-03-06,,
1293,南昌,39.0,male,,2023-07-20,143264525733,,自然搜索,备注60
1294,深圳,20.0,male,普通,2024-07-02,153125837990,2026-02-13,分享链接,备注27
1295,深圳,31.0,female,普通,2024-04-08,179837237225,2026-03-23,自然搜索,
1296,深圳,64.0,male,金卡,2025-03-03,147333318838,2026-03-11,自然搜索,
1297,南昌,32.0,female,黄金,2023-08-30,187645544215,2026-02-20,,
1298,南昌,19.0,male,普通,2023-07-30,169342883903,2026-02-25,,
1299,南昌,23.0,male,普通,2023-05-17,153102506668,2026-02-22,自然搜索,
1300,深圳,48.0,female,普通,2023-09-12,135038524276,2026-03-30,分享链接,
1301,南昌,46.0,female,黄金,2024-06-15,,2026-03-14,分享链接,
1302,深圳,60.0,male,普通,2024-11-04,172273663256,2026-03-07,广告,
1303,南昌,31.0,female,普通,2024-03-02,,2026-03-29,自然搜索,
1304,深圳,64.0,,铂金,2024-05-30,179893785954,2026-03-09,自然搜索,
1305,南昌,49.0,female,铂金,2023-06-23,148573466944,2026-02-14,广告,
1306,深圳,21.0,female,铂金,2026.13.01,135837847719,2026-02-16,,
1307,深圳,34.0,female,黄金,2024-05-10,,2026-03-04,,
1308,深圳,56.0,male,普通,2024-07-23,141121560387,2026-03-03,,
1309,深圳,36.0,male,普通,2024-07-15,177911612215,,广告,
1310,深圳,40.0,female,黄金,2023-06-22,,2026-03-17,自然搜索,
1311,南昌,26.0,female,黄金,2025-02-30,130029573801,2026-02-08,自然搜索,
1312,深圳,24.0,male,普通,2025-01-04,179913650551,2026-02-22,,
1313,深圳,23.0,female,普通,2026.13.01,184328507196,2026-02-27,广告,
1314,南昌,40.0,male,,2024-07-09,,2026-02-12,广告,
1315,深圳,51.0,female,普通,2024-12-19,141620306951,2026-03-05,自然搜索,
1316,深圳,,male,黄金,2023-06-16,169933025598,2026-02-27,广告,
1317,南昌,36.0,female,普通,2024-12-20,175619680450,2026-03-31,自然搜索,
1318,,45.0,,黄金,2023-09-14,177608197140,2026-03-01,广告,
1319,深圳,40.0,,普通,2023-11-10,,2026-02-20,直接访问,
1320,南昌,58.0,female,普通,2024-06-30,169049577625,2026-02-21,,
1321,深圳,56.0,male,,2024-06-18,170617468590,2026-02-14,直接访问,
1322,深圳,42.0,female,黄金,2024-07-04,165967016562,2026-02-17,直接访问,备注38
1323,,,female,普通,2024-11-06,151256008589,2026-03-12,自然搜索,
1324,南昌,27.0,,黄金,2025-01-07,147560599342,2026-03-28,自然搜索,
1325,南昌,55.0,female,普通,2023-04-22,185087834377,2026-03-02,广告,
1326,南昌,25.0,male,普通,2023-05-10,162100962426,2026-03-07,,
1327,深圳,61.0,female,普通,2024-11-27,149888237254,2026-03-25,广告,
1328,南昌,,male,普通,2024-03-28,141872047676,2026-03-12,自然搜索,
1329,深圳,63.0,female,黄金,2024-09-06,143685931526,2026-02-22,自然搜索,
1330,南昌,34.0,male,,2024-04-07,168645744331,2026-02-25,直接访问,
1331,深圳,33.0,female,普通,,,,广告,
1332,深圳,56.0,female,黄金,2023-10-18,160860215992,2026-03-20,广告,
1333,南昌,49.0,male,普通,2024-08-15,165070473148,2026-03-11,,
1334,深圳,47.0,,普通,2024-02-20,,2026-03-08,直接访问,备注18
1335,南昌,29.0,male,黄金,2024-02-06,160847264393,2026-04-05,分享链接,
1336,深圳,60.0,female,铂金,2026.13.01,136234435849,2026-03-01,自然搜索,
1337,深圳,45.0,male,普通,invalid_date,173170483648,2026-02-20,直接访问,
1338,深圳,53.0,female,普通,2023-08-28,143636597276,2026-03-03,直接访问,
1339,南昌,53.0,male,普通,2025-01-22,182808842672,2026-02-26,,
1340,深圳,19.0,,普通,2025-04-06,142647921499,,自然搜索,备注68
1341,南昌,42.0,female,黄金,2024/13/01,144806799673,2026-03-25,自然搜索,
1342,南昌,30.0,female,黄金,2024-03-06,140459715579,2026-02-15,直接访问,
1343,深圳,57.0,female,普通,2024-02-08,,2026-03-09,,
1344,深圳,20.0,female,普通,2023-12-03,183943364470,2026-03-24,广告,
1345,深圳,40.0,female,普通,2023-07-13,146715534745,2026-02-19,广告,
1346,南昌,28.0,male,普通,2024-02-24,169450375480,2026-03-06,,
1347,南昌,52.0,female,普通,2023-07-31,163040737304,2026-04-05,直接访问,
1348,深圳,38.0,male,普通,2023-08-20,148674646603,2026-02-10,广告,备注26
1349,深圳,39.0,male,黄金,2025-02-11,123-4567-8901,2026-03-06,,
1350,深圳,37.0,female,普通,2023-10-24,183061443575,2026-03-06,,
1351,南昌,40.0,male,普通,2023-10-14,160071812923,2026-03-11,自然搜索,备注73
1352,南昌,34.0,female,普通,2024-07-26,158058079106,2026-03-13,自然搜索,备注55
1353,深圳,,male,黄金,2024-07-05,130348573654,2026-04-05,分享链接,备注80
1354,南昌,57.0,,普通,2023-05-28,146316785984,2026-03-19,自然搜索,
1355,深圳,55.0,male,铂金,2026.13.01,182526990152,2026-02-06,自然搜索,备注78
1356,深圳,32.0,,黄金,2024-02-22,145079915402,2026-03-23,广告,
1357,深圳,53.0,female,金卡,2023-10-10,123-4567-8901,2026-03-28,自然搜索,
1358,南昌,21.0,female,普通,2024-04-04,168739824553,2026-03-30,分享链接,备注69
1359,南昌,30.0,male,普通,2024-12-27,153576881559,,自然搜索,备注16
1360,深圳,34.0,female,黄金,2024-06-09,177150892446,2026-04-03,广告,备注4
1361,深圳,41.0,female,黄金,2024-05-01,133822775477,2026-02-05,直接访问,
1362,南昌,63.0,male,普通,2024-07-26,132070455948,2026-02-28,直接访问,
1363,南昌,26.0,female,黄金,2024-03-30,131276749064,2026-03-27,广告,
1364,深圳,22.0,female,黄金,2023-06-24,148558345595,2026-03-13,直接访问,备注16
1365,南昌,60.0,female,普通,2025-03-30,167108604317,2026-02-06,分享链接,
1366,南昌,63.0,male,普通,2023-07-16,134608988850,2026-04-03,分享链接,
1367,南昌,23.0,male,普通,2023-04-12,145396379020,2026-02-08,广告,
1368,南昌,22.0,male,普通,2024-02-09,145420834812,2026-02-17,直接访问,
1369,南昌,44.0,male,黄金,2024-10-18,157637958187,2026-02-10,分享链接,
1370,深圳,46.0,female,普通,2023-09-02,135556642394,,广告,
1371,南昌,54.0,female,普通,2023-10-23,172822923246,2026-03-28,广告,备注29
1372,南昌,53.0,male,黄金,2023-11-20,163578304559,2026-02-13,分享链接,
1373,深圳,60.0,female,普通,2025-02-10,184267644943,2026-02-06,广告,
1374,,34.0,female,普通,2024-06-12,162674715203,2026-02-24,,
1375,深圳,60.0,,普通,2023-09-24,170432298766,2026-03-23,广告,备注86
1376,南昌,26.0,male,VIP,2023-11-06,182700522918,2026-03-07,分享链接,
1377,深圳,19.0,male,黄金,2024-12-30,143583040775,2026-04-03,直接访问,
1378,南昌,26.0,female,黄金,2024-06-21,183204319274,2026-03-31,广告,
1379,深圳,29.0,female,普通,2024-02-03,150552672036,2026-03-06,自然搜索,
1380,南昌,150.0,female,普通,2025-01-19,135816793235,2026-03-24,,备注98
1381,南昌,150.0,female,黄金,2024-02-03,187794321830,2026-03-25,直接访问,
1382,深圳,61.0,male,普通,2024/13/01,134548805109,2026-03-18,直接访问,
1383,南昌,30.0,male,黄金,2023-12-17,166841643770,2026-03-27,自然搜索,
1384,,35.0,male,普通,2023-09-19,144397178568,2026-03-12,,
1385,,49.0,male,黄金,2025-01-26,176591698331,2026-03-23,直接访问,
1386,深圳,20.0,female,黄金,2024-04-29,153707650946,2026-04-05,直接访问,
1387,深圳,64.0,male,黄金,2023-06-30,182118680109,2026-02-14,广告,
1388,,55.0,male,普通,2024-09-17,155280587777,2026-03-31,分享链接,
1389,深圳,24.0,female,黄金,2024-05-28,158359569192,2026-03-14,自然搜索,备注48
1390,深圳,64.0,male,普通,2024-07-08,156735818217,2026-03-20,,
1391,深圳,33.0,female,普通,2023-07-28,137252019306,2026-03-09,,
1392,深圳,23.0,male,普通,2024/13/01,165305682875,2026-03-15,分享链接,
1393,南昌,61.0,female,普通,2024-02-19,142451739222,2026-03-31,直接访问,
1394,深圳,18.0,female,黄金,2023-06-17,160779174312,2026-03-23,分享链接,
1395,南昌,62.0,female,普通,2023-12-23,162036957562,2026-03-20,广告,
1396,深圳,47.0,female,普通,2023-08-22,181101042797,2026-03-24,分享链接,
1397,南昌,18.0,male,黄金,2023-07-09,139935753848,2026-04-01,自然搜索,
1398,南昌,37.0,female,,2024-02-10,173262455462,,广告,备注30
1399,深圳,57.0,male,普通,2025-01-11,148346609547,2026-02-18,自然搜索,
1400,南昌,51.0,male,,2024-12-17,134412022417,2026-04-01,直接访问,
1401,深圳,60.0,female,普通,2024-04-03,138001380000,2026-02-26,自然搜索,
1402,深圳,46.0,male,黄金,2023-04-17,149922191142,2026-02-06,,
1403,南昌,23.0,female,普通,2024-12-04,150201201740,2026-02-25,,
1404,深圳,50.0,female,黄金,2024-11-07,168136759164,2026-02-20,,
1405,深圳,27.0,male,普通,2024-11-17,183823428402,2026-02-18,分享链接,
1406,深圳,58.0,male,SVIP,2024-07-21,158077604293,2026-02-24,,
1407,深圳,48.0,female,普通,2026.13.01,174003305109,2026-03-05,广告,
1408,南昌,29.0,female,普通,2023-08-09,161639852381,2026-03-26,,
1409,南昌,58.0,female,普通,2024/13/01,144573189959,2026-02-12,自然搜索,
1410,南昌,59.0,male,普通,,171077508849,2026-02-28,,
1411,南昌,47.0,female,普通,2025-03-26,152194845422,2026-02-27,分享链接,
1412,南昌,65.0,male,普通,2024-04-09,189109674513,2026-02-13,直接访问,
1413,南昌,39.0,female,,2024-11-12,156787032381,2026-03-31,直接访问,
1414,南昌,37.0,female,铂金,2024-01-11,157373114933,2026-03-30,自然搜索,备注65
1415,南昌,,female,普通,2025-03-10,136803648510,2026-03-28,自然搜索,
1416,深圳,-5.0,male,铂金,2023-12-12,170321499970,2026-03-28,自然搜索,
1417,深圳,64.0,female,普通,2025-03-16,134041313555,2026-03-07,,
1418,,27.0,male,普通,2023-04-28,161618989878,2026-02-12,直接访问,
1419,深圳,22.0,female,普通,2025-01-10,169720487304,2026-02-27,分享链接,
1420,深圳,23.0,female,普通,2023-05-05,,2026-02-27,直接访问,
1421,南昌,58.0,female,黄金,2023-09-02,170536205449,2026-03-21,,
1422,深圳,44.0,female,黄金,2024/13/01,134537842055,2026-03-14,分享链接,
1423,深圳,20.0,female,黄金,2023-08-14,175210072040,2026-02-25,分享链接,
1424,南昌,36.0,female,普通,2024-06-24,174486671864,2026-03-27,直接访问,
